Symbol,Approved.Symbol
RNA5SP466,RNA5SP466
RNA5SP467,RNA5SP467
RNA5SP468,RNA5SP468
RNA5SP469,RNA5SP469
RNA5SP47,RNA5SP47
RNA5SP470,RNA5SP470
RNA5SP471,RNA5SP471
RNA5SP472,RNA5SP472
RNA5SP473,RNA5SP473
RNA5SP474,RNA5SP474
RNA5SP475,RNA5SP475
RNA5SP476,RNA5SP476
RNA5SP477,RNA5SP477
RNA5SP478,RNA5SP478
RNA5SP479,RNA5SP479
RNA5SP48,RNA5SP48
RNA5SP480,RNA5SP480
RNA5SP481,RNA5SP481
RNA5SP482,RNA5SP482
RNA5SP483,RNA5SP483
RNA5SP484,RNA5SP484
RNA5SP485,RNA5SP485
RNA5SP486,RNA5SP486
RNA5SP487,RNA5SP487
RNA5SP488,RNA5SP488
RNA5SP489,RNA5SP489
RNA5SP49,RNA5SP49
RNA5SP490,RNA5SP490
RNA5SP491,RNA5SP491
RNA5SP492,RNA5SP492
RNA5SP493,RNA5SP493
RNA5SP494,RNA5SP494
RNA5SP495,RNA5SP495
RNA5SP496,RNA5SP496
RNA5SP497,RNA5SP497
RNA5SP498,RNA5SP498
RNA5SP499,RNA5SP499
RNA5SP50,RNA5SP50
RNA5SP500,RNA5SP500
RNA5SP501,RNA5SP501
RNA5SP502,RNA5SP502
RNA5SP503,RNA5SP503
RNA5SP504,RNA5SP504
RNA5SP505,RNA5SP505
RNA5SP506,RNA5SP506
RNA5SP507,RNA5SP507
RNA5SP508,RNA5SP508
RNA5SP509,RNA5SP509
RNA5SP51,RNA5SP51
RNA5SP510,RNA5SP510
RNA5SP511,RNA5SP511
RNA5SP512,RNA5SP512
RNA5SP513,RNA5SP513
RNA5SP514,RNA5SP514
RNA5SP515,RNA5SP515
RNA5SP516,RNA5SP516
RNA5SP517,RNA5SP517
RNA5SP518,RNA5SP518
RNA5SP519,RNA5SP519
RNA5SP52,RNA5SP52
RNA5SP520,RNA5SP520
RNA5SP521,RNA5SP521
RNA5SP522,RNA5SP522
RNA5SP523,RNA5SP523
RNA5SP524,RNA5SP524
RNA5SP525,RNA5SP525
RNA5SP526,RNA5SP526
RNA5SP527,RNA5SP527
RNA5SP528,RNA5SP528
RNA5SP529,RNA5SP529
RNA5SP53,RNA5SP53
RNA5SP530,RNA5SP530
RNA5SP531,RNA5SP531
RNA5SP532,RNA5SP532
RNA5SP533,RNA5SP533
RNA5SP534,RNA5SP534
RNA5SP535,RNA5SP535
RNA5SP536,RNA5SP536
RNA5SP54,RNA5SP54
RNA5SP55,RNA5SP55
RNA5SP56,RNA5SP56
RNA5SP57,RNA5SP57
RNA5SP58,RNA5SP57
RNA5SP59,RNA5SP59
RNA5SP60,RNA5SP60
RNA5SP61,RNA5SP61
RNA5SP62,RNA5SP62
RNA5SP63,RNA5SP63
RNA5SP64,RNA5SP64
RNA5SP65,RNA5SP65
RNA5SP66,RNA5SP66
RNA5SP67,RNA5SP67
RNA5SP68,RNA5SP68
RNA5SP69,RNA5SP69
RNA5SP70,RNA5SP70
RNA5SP71,RNA5SP71
RNA5SP72,RNA5SP72
RNA5SP73,RNA5SP73
RNA5SP74,RNA5SP74
RNA5SP75,RNA5SP75
RNA5SP76,RNA5SP76
RNA5SP77,RNA5SP77
RNA5SP78,RNA5SP78
RNA5SP79,RNA5SP79
RNA5SP80,RNA5SP80
RNA5SP82,RNA5SP82
RNA5SP84,RNA5SP84
RNA5SP85,RNA5SP85
RNA5SP86,RNA5SP86
RNA5SP87,RNA5SP87
RNA5SP88,RNA5SP88
RNA5SP89,RNA5SP89
RNA5SP90,RNA5SP90
RNA5SP91,RNA5SP91
RNA5SP92,RNA5SP92
RNA5SP93,RNA5SP93
RNA5SP94,RNA5SP94
RNA5SP95,RNA5SP95
RNA5SP96,RNA5SP96
RNA5SP97,RNA5SP97
RNA5SP98,RNA5SP98
RNA5SP99,RNA5SP99
RNAC,RCL1
RNAH,ASCC3
RNAHP,DDX42
RNASE1,RNASE1
RNASE10,RNASE10
RNASE11,RNASE11
RNASE11-AS1,RNASE11-AS1
RNASE12,RNASE12
RNASE13,RNASE13
RNASE2,RNASE2
RNASE2CP,RNASE2CP
RNASE3,RNASE3
RNASE3L,DROSHA
RNASE4,RNASE4
RNASE5,ANG
RNASE6,RNASE6
RNASE6PL,RNASET2
RNASE7,RNASE7
RNASE8,RNASE8
RNASE9,RNASE10
RNASE9,RNASE9
RNASEH1,RNASEH1P1
RNASEH1,RNASEH1
RNASEH1-AS1,RNASEH1-DT
RNASEH1-DT,RNASEH1-DT
RNASEH1P1,RNASEH1P1
RNASEH1P2,RNASEH1P2
RNASEH1P3,RNASEH1P3
RNASEH2A,RNASEH2A
RNASEH2B,RNASEH2B
RNASEH2B-AS1,RNASEH2B-AS1
RNASEH2C,RNASEH2C
RNASEH2CP1,RNASEH2CP1
RNASEHI,RNASEH2A
RNASEK,RNASEK
RNASEK-C17orf49,RNASEK-C17orf49
RNASEK6,RNASE6
RNASEL,RNASEL
RNASEL1,ABCE1
RNASELI,ABCE1
RNASEN,DROSHA
RNASEP1,RPP40
RNASET2,RNASET2
RNB6,EVL
RNBP,RENBP
RNCR2,MIAT
RNCR3,MIR124-1HG
RND1,RND1
RND2,RND2
RND3,RND3
RNE1,SNORA73A
RNE2,SNORA62
RNE3,SNORA63
RNF,TRIM31
RNF1,RING1
RNF10,RNF10
RNF100,TRIM47
RNF101,TRIM48
RNF102,TRIM52
RNF103,RNF103
RNF103-CHMP3,RNF103-CHMP3
RNF103-VPS24,RNF103-CHMP3
RNF104,TRIM59
RNF105,TTC3
RNF105L,TTC3P1
RNF106,UHRF1
RNF107,UHRF2
RNF108,VPS11
RNF109,TRIM56
RNF10P1,RNF10P1
RNF11,RNF11
RNF110,PCGF2
RNF111,RNF111
RNF111L1,ARK2N
RNF111L2,ARK2C
RNF112,RNF112
RNF113,RNF113A
RNF113A,RNF113A
RNF113B,RNF113B
RNF114,RNF114
RNF115,RNF115
RNF117,TRAF2
RNF118,TRAF3
RNF119,TRAF7
RNF11B,RNF11P2
RNF11P1,RNF11P1
RNF11P2,RNF11P2
RNF12,RLIM
RNF120,RFPL3
RNF121,RNF121
RNF122,RNF122
RNF123,RNF123
RNF125,RNF125
RNF126,RNF126
RNF126P1,RNF126P1
RNF127,LONRF3
RNF128,RNF128
RNF129,TRIM60
RNF13,RNF13
RNF130,RNF130
RNF131,PJA2
RNF132,NEURL3
RNF133,RNF133
RNF134,PCGF6
RNF134P1,PCGF7P
RNF135,RNF135
RNF136,BIRC8
RNF137,TRIM68
RNF138,RNF138
RNF138P1,RNF138P1
RNF138P2,RNF138P2
RNF139,RNF139
RNF139-AS1,RNF139-DT
RNF139-DT,RNF139-DT
RNF13P1,RNF13P1
RNF14,RNF14
RNF140,DTX1
RNF141,RNF141
RNF142,SH3RF1
RNF143,DTX3L
RNF144,RNF144A
RNF144A,RNF144A
RNF144A-AS1,GRASLND
RNF144B,RNF144B
RNF145,RNF145
RNF146,RNF146
RNF147,TRIM25
RNF148,RNF148
RNF149,RNF149
RNF14P1,RNF14P1
RNF14P2,RNF14P2
RNF14P3,RNF14P3
RNF14P4,RNF14P4
RNF15,TRIM38
RNF150,RNF150
RNF151,RNF151
RNF152,RNF152
RNF152P1,RNF152P1
RNF153,MARCHF5
RNF154,DTX3
RNF155,DTX4
RNF156,MGRN1
RNF157,RNF157
RNF157-AS1,RNF157-AS1
RNF158,SH3RF2
RNF159,PCGF5
RNF16,TRIM17
RNF160,LTN1
RNF161,RNF113B
RNF162,MEX3A
RNF162A,ZFP36
RNF162B,ZFP36L1
RNF162C,ZFP36L2
RNF163,CNBP
RNF164,RC3H2
RNF165,ARK2C
RNF166,RNF166
RNF167,RNF167
RNF168,RNF168
RNF169,RNF169
RNF17,RNF17
RNF170,RNF170
RNF171,MARCHF1
RNF172,MARCHF2
RNF173,MARCHF3
RNF174,MARCHF4
RNF175,RNF175
RNF176,MARCHF6
RNF177,MARCHF7
RNF178,MARCHF8
RNF179,MARCHF9
RNF18,TRIM49
RNF180,RNF180
RNF181,RNF181
RNF182,RNF182
RNF183,RNF183
RNF184,MSL2
RNF185,RNF185
RNF185-AS1,RNF185-AS1
RNF186,RNF186
RNF186-AS1,RNF186-AS1
RNF187,RNF187
RNF188,CBLL1
RNF189,RFFL
RNF19,RNF19A
RNF190,MARCHF10
RNF191,LONRF1
RNF192,LONRF2
RNF193,MEX3D
RNF194,MEX3C
RNF195,MEX3B
RNF196,CHFR
RNF197,CGRRF1
RNF198,RC3H1
RNF199,RCHY1
RNF19A,RNF19A
RNF19B,RNF19B
RNF19BPX,RNF19BPX
RNF19BPY,RNF19BPY
RNF19BX,RNF19BPX
RNF2,RNF2
RNF20,RNF20
RNF200,COP1
RNF201,RFWD3
RNF202,ZNRF2
RNF203,ZNRF3
RNF204,ZNRF4
RNF205,RAPSN
RNF206,TRAIP
RNF207,RNF207
RNF207-AS1,RNF207-AS1
RNF208,RNF208
RNF209,TRIML1
RNF21,TRIM34
RNF210,RFPL4A
RNF210B,RFPL4AL1
RNF211,RFPL4B
RNF212,RNF212
RNF212B,RNF212B
RNF213,RNF213
RNF213-AS1,RNF213-AS1
RNF214,RNF214
RNF215,RNF215
RNF216,RNF216
RNF216-IT1,RNF216-IT1
RNF216L,RNF216P1
RNF216P1,RNF216P1
RNF217,RNF217
RNF217-AS1,RNF217-AS1
RNF218,MUL1
RNF219,OBI1
RNF219-AS1,OBI1-AS1
RNF22,TRIM3
RNF220,RNF220
RNF221,PHRF1
RNF222,RNF222
RNF223,RNF223
RNF224,RNF224
RNF225,RNF225
RNF226,MARCHF11
RNF227,RNF227
RNF23,TRIM39
RNF24,RNF24
RNF25,RNF25
RNF26,RNF26
RNF27,TRIM8
RNF28,TRIM63
RNF29,TRIM55
RNF2P,RNF2P1
RNF2P1,RNF2P1
RNF3,PCGF3
RNF30,TRIM54
RNF31,RNF31
RNF32,RNF32
RNF32-AS1,RNF32-AS1
RNF32-DT,RNF32-DT
RNF33,TRIM60
RNF34,RNF34
RNF34L,RFFL
RNF35,TRIM40
RNF35,TRIM61
RNF36,TRIM69
RNF37,UBOX5
RNF38,RNF38
RNF39,RNF39
RNF3A,PCGF3
RNF4,RNF4
RNF40,RNF40
RNF41,RNF41
RNF43,RNF43
RNF44,RNF44
RNF45,AMFR
RNF46,TRIM23
RNF47,BFAR
RNF48,BIRC2
RNF49,BIRC3
RNF5,RNF5
RNF50,BIRC7
RNF51,BMI1
RNF52,BRAP
RNF53,BRCA1
RNF54,RBCK1
RNF55,CBL
RNF56,CBLB
RNF57,CBLC
RNF58,DTX2
RNF59,MID1
RNF5P1,RNF5P1
RNF6,RNF6
RNF60,MID2
RNF61,MKRN1
RNF62,MKRN2
RNF63,MKRN3
RNF64,MKRN4P
RNF65,MKRN9P
RNF66,MNAT1
RNF67,NEURL1
RNF67B,NEURL1B
RNF68,PCGF1
RNF69,PEX10
RNF6P1,RNF6P1
RNF7,RNF7
RNF70,PJA1
RNF71,PML
RNF72,PEX2
RNF73,RAD18
RNF74,RAG1
RNF75,RBX1
RNF76,TRIM27
RNF77,TRIM13
RNF78,RFPL1
RNF79,RFPL2
RNF7P1,RNF7P1
RNF8,RNF8
RNF80,HLTF
RNF81,TRIM21
RNF82,TRIM24
RNF83,TRAF4
RNF84,TRAF5
RNF85,TRAF6
RNF86,TRIM2
RNF87,TRIM4
RNF88,TRIM5
RNF89,TRIM6
RNF9,TRIM10
RNF90,TRIM7
RNF91,TRIM9
RNF92,TRIM11
RNF93,TRIM15
RNF94,TRIM22
RNF95,TRIM26
RNF96,TRIM28
RNF97,TRIM3
RNF98,TRIM36
RNF99,TRIM45
RNFT1,RNFT1
RNFT1-DT,RNFT1-DT
RNFT1P1,RNFT1P1
RNFT1P2,RNFT1P2
RNFT1P3,RNFT1P3
RNFT2,RNFT2
RNG105,CAPRIN1
RNG140,CAPRIN2
RNGTT,RNGTT
RNGTTP1,RNGTTP1
RNH,RNH1
RNH1,RNASEH1P1
RNH1,RNH1
RNH2,NLRP4
RNHIA,RNASEH2A
RNHL,RNASEH2A
RNLS,RNLS
RNMT,RNMT
RNMT1,TRDMT1
RNMTL1,MRM3
RNMTL1P1,MRM3P1
RNMTL1P2,MRM3P2
RNMX,RBMX
RNN,TRN-GTT2-1
RNO2,NLRP12
RNP24,TMED2
RNPC1,RBM38
RNPC2,RBM39
RNPC3,RNPC3
RNPC3-DT,RNPC3-DT
RNPC3P1,RNPC3P1
RNPC4,RBM23
RNPC6,RBM24
RNPC7,RBM25
RNPEP,RNPEP
RNPEPL1,RNPEPL1
RNPS1,RNPS1
RNPS1P1,RNPS1P1
RNPU1Z,SNRNP70
RNR1,NR4A2
RNR1,RNR1
RNR2,RNR2
RNR3,RNR3
RNR4,RNR4
RNR5,RNR5
RNS1,RNASE1
RNS2,RNASE2
RNS3,RNASE3
RNS4,RNASEL
RNS4I,ABCE1
RNS6,RNASE6
RNSRP1,RN7SL1
RNSRP2,RN7SL2
RNSRP3,RN7SL3
RNTLS,LARS1
RNTRE,USP6NL
RNU1,RNU1-1
RNU1-1,RNU1-1
RNU1-100P,RNU1-100P
RNU1-101P,RNU1-101P
RNU1-102,RNVU1-4
RNU1-103P,RNU1-103P
RNU1-104P,RNU1-104P
RNU1-105P,RNU1-105P
RNU1-106P,RNVU1-32
RNU1-107P,RNU1-107P
RNU1-108P,RNU1-108P
RNU1-109P,RNU1-109P
RNU1-10P,RNVU1-1
RNU1-110,RNVU1-20
RNU1-112P,RNU1-112P
RNU1-113,RNVU1-3
RNU1-114P,RNU1-114P
RNU1-115P,RNU1-115P
RNU1-116P,RNU1-116P
RNU1-117P,RNU1-117P
RNU1-119P,RNU1-119P
RNU1-11P,RNU1-11P
RNU1-120P,RNVU1-22
RNU1-121,RNVU1-15
RNU1-122P,RNVU1-21
RNU1-123P,RNU1-123P
RNU1-124P,RNU1-124P
RNU1-125P,RNU1-125P
RNU1-126,RNVU1-19
RNU1-127,RNVU1-17
RNU1-128P,RNU1-128P
RNU1-129P,RNU1-129P
RNU1-12P,RNVU1-2
RNU1-130P,RNU1-130P
RNU1-131P,RNU1-131P
RNU1-132P,RNU1-132P
RNU1-133P,RNU1-133P
RNU1-134P,RNU1-134P
RNU1-136P,RNU1-136P
RNU1-137P,RNU1-129P
RNU1-138P,RNU1-138P
RNU1-139P,RNU1-139P
RNU1-13P,RNVU1-2
RNU1-140P,RNU1-140P
RNU1-141P,RNU1-141P
RNU1-142P,RNU1-142P
RNU1-143P,RNU1-143P
RNU1-145,RNVU1-8
RNU1-146P,RNU1-146P
RNU1-147,RNVU1-19
RNU1-148P,RNU1-148P
RNU1-149P,RNU1-149P
RNU1-14P,RNU1-14P
RNU1-150P,RNU1-150P
RNU1-151,RNVU1-3
RNU1-151P,RNU1-151P
RNU1-152P,RNU1-152P
RNU1-153P,RNU1-153P
RNU1-154P,RNU1-154P
RNU1-155P,RNU1-155P
RNU1-15P,RNU1-15P
RNU1-16P,RNU1-16P
RNU1-17P,RNU1-17P
RNU1-18P,RNU1-18P
RNU1-19P,RNU1-19P
RNU1-2,RNU1-2
RNU1-20P,RNU1-20P
RNU1-21P,RNU1-21P
RNU1-22P,RNU1-22P
RNU1-23P,RNU1-23P
RNU1-24P,RNU1-24P
RNU1-25,RNVU1-18
RNU1-25P,RNVU1-18
RNU1-26P,RNVU1-7
RNU1-27P,RNU1-27P
RNU1-28P,RNU1-28P
RNU1-29P,RNU1-29P
RNU1-3,RNU1-3
RNU1-30P,RNU1-30P
RNU1-31P,RNU1-31P
RNU1-32P,RNU1-32P
RNU1-33P,RNU1-33P
RNU1-34P,RNU1-34P
RNU1-35P,RNU1-35P
RNU1-36P,RNU1-36P
RNU1-37,RNVU1-14
RNU1-38P,RNU1-38P
RNU1-39P,RNU1-39P
RNU1-4,RNU1-4
RNU1-40P,RNU1-40P
RNU1-41P,RNU1-41P
RNU1-42P,RNU1-42P
RNU1-43P,RNU1-43P
RNU1-44P,RNU1-44P
RNU1-45P,RNU1-45P
RNU1-46P,RNU1-46P
RNU1-47P,RNU1-47P
RNU1-48P,RNU1-48P
RNU1-49P,RNU1-49P
RNU1-5,RNU1-5P
RNU1-5,RNVU1-18
RNU1-50,RNVU1-4
RNU1-51P,RNU1-51P
RNU1-52P,RNU1-52P
RNU1-53,RNVU1-1
RNU1-54P,RNU1-54P
RNU1-55P,RNU1-55P
RNU1-56P,RNU1-56P
RNU1-57P,RNU1-57P
RNU1-58P,RNU1-58P
RNU1-59P,RNVU1-24
RNU1-5P,RNU1-5P
RNU1-6,RNU1-6P
RNU1-61P,RNU1-61P
RNU1-62P,RNU1-62P
RNU1-63P,RNU1-63P
RNU1-64P,RNU1-64P
RNU1-65P,RNU1-65P
RNU1-66,RNVU1-15
RNU1-67P,RNU1-67P
RNU1-68P,RNU1-68P
RNU1-6P,RNVU1-7
RNU1-6P,RNU1-6P
RNU1-7,RNU1-7P
RNU1-70P,RNU1-70P
RNU1-71,RNVU1-2
RNU1-72P,RNU1-72P
RNU1-73P,RNU1-73P
RNU1-74P,RNU1-74P
RNU1-75P,RNU1-75P
RNU1-76P,RNU1-76P
RNU1-77P,RNU1-77P
RNU1-78P,RNU1-78P
RNU1-79P,RNU1-79P
RNU1-7P,RNU1-27P
RNU1-7P,RNU1-7P
RNU1-8,RNU1-8P
RNU1-8,RNU1-28P
RNU1-80P,RNU1-80P
RNU1-82P,RNU1-82P
RNU1-83P,RNU1-83P
RNU1-84P,RNU1-84P
RNU1-85P,RNVU1-34
RNU1-86P,RNU1-86P
RNU1-87P,RNVU1-33
RNU1-88P,RNU1-88P
RNU1-89P,RNU1-89P
RNU1-8P,RNU1-28P
RNU1-8P,RNU1-8P
RNU1-9,RNVU1-7
RNU1-91P,RNU1-91P
RNU1-92P,RNVU1-23
RNU1-93P,RNU1-93P
RNU1-94P,RNU1-94P
RNU1-95P,RNU1-95P
RNU1-96P,RNU1-96P
RNU1-97P,RNU1-97P
RNU1-98P,RNU1-98P
RNU1-99,RNVU1-6
RNU1-9P,RNVU1-7
RNU100,SNORD80
RNU101A,SNORD4A
RNU101B,SNORD4B
RNU102,SNORD102
RNU103,SNORD79
RNU104,SNORD81
RNU105A,SNORA73B
RNU105B,RNU105B
RNU105C,RNU105C
RNU106,SNORD12C
RNU107,SNORA63
RNU108,SNORA62
RNU11,RNU11
RNU11-1,RNU11
RNU11-2P,RNU11-2P
RNU11-3P,RNU11-3P
RNU11-4P,RNU11-4P
RNU11-5P,RNU11-5P
RNU11-6P,RNU11-6P
RNU12,RNU12-2P
RNU12,RNU12
RNU12-1,RNU12
RNU12-2P,RNU12-2P
RNU12P,RNU12
RNU12P,RNU12-2P
RNU13,SNORD13
RNU13P1,SNORD13P1
RNU13P2,SNORD13P2
RNU13P3,SNORD13P3
RNU14,SNORD14A
RNU14A,SNORD14A
RNU14B,SNORD14B
RNU15A,SNORD15A
RNU15B,SNORD15B
RNU17A,SNORA73A
RNU17B,SNORA73B
RNU17C,SNHG3
RNU17D,SNHG3
RNU19,SNORA74A
RNU1A,RNU1-1
RNU1A1,RNU1-1
RNU1A3,RNU1-1
RNU1C1,RNU1-2
RNU1C2,RNU1-2
RNU1D2,RNU1-4
RNU1E2,RNU1-4
RNU1F1,RNU1-4
RNU1G1,RNU1-4
RNU1G2,RNU1-4
RNU1G3,RNU1-3
RNU1G4,RNU1-1
RNU1P1,RNU1-11P
RNU1P1,RNVU1-18
RNU1P10,RNVU1-1
RNU1P2,RNVU1-2
RNU1P5,RNU1-11P
RNU1P6,RNVU1-2
RNU1P7,RNU1-14P
RNU1P8,RNU1-15P
RNU2-1,RNU2-1
RNU2-10P,RNU2-10P
RNU2-11P,RNU2-11P
RNU2-12P,RNU2-12P
RNU2-13P,RNU2-13P
RNU2-14P,RNU2-14P
RNU2-15P,RNU2-15P
RNU2-16P,RNU2-16P
RNU2-17P,RNU2-17P
RNU2-18P,RNU2-18P
RNU2-19P,RNU2-19P
RNU2-2,RNU2-2P
RNU2-20P,RNU2-20P
RNU2-21P,RNU2-21P
RNU2-22P,RNU2-22P
RNU2-23P,RNU2-23P
RNU2-24P,RNU2-24P
RNU2-25P,RNU2-25P
RNU2-26P,RNU2-26P
RNU2-27P,RNU2-27P
RNU2-28P,RNU2-28P
RNU2-29P,RNU2-29P
RNU2-2P,RNU2-2P
RNU2-30P,RNU2-30P
RNU2-31P,RNU2-31P
RNU2-32P,RNU2-32P
RNU2-33P,RNU2-33P
RNU2-34P,RNU2-34P
RNU2-35P,RNU2-35P
RNU2-36P,RNU2-36P
RNU2-37P,RNU2-37P
RNU2-38P,RNU2-38P
RNU2-39P,RNU2-39P
RNU2-3P,RNU2-3P
RNU2-40P,RNU2-40P
RNU2-41P,RNU2-41P
RNU2-42P,RNU2-42P
RNU2-43P,RNU2-43P
RNU2-44P,RNU2-44P
RNU2-45P,RNU2-45P
RNU2-46P,RNU2-46P
RNU2-47P,RNU2-47P
RNU2-48P,RNU2-48P
RNU2-49P,RNU2-49P
RNU2-4P,RNU2-4P
RNU2-50P,RNU2-50P
RNU2-51P,RNU2-51P
RNU2-52P,RNU2-52P
RNU2-53P,RNU2-53P
RNU2-54P,RNU2-54P
RNU2-55P,RNU2-55P
RNU2-56P,RNU2-56P
RNU2-57P,RNU2-57P
RNU2-58P,RNU2-58P
RNU2-59P,RNU2-59P
RNU2-5P,RNU2-5P
RNU2-60P,RNU2-60P
RNU2-61P,RNU2-61P
RNU2-62P,RNU2-62P
RNU2-63P,RNU2-63P
RNU2-64P,RNU2-64P
RNU2-65P,RNU2-65P
RNU2-66P,RNU2-66P
RNU2-68P,RNU2-68P
RNU2-69P,RNU2-69P
RNU2-6P,RNU2-6P
RNU2-70P,RNU2-70P
RNU2-71P,RNU2-71P
RNU2-72P,RNU2-72P
RNU2-7P,RNU2-7P
RNU2-8P,RNU2-8P
RNU2-9P,RNU2-9P
RNU20,SNORD20
RNU21,SNORD21
RNU22,SNORD22
RNU24,SNORD24
RNU25,SNORD25
RNU26,SNORD26
RNU27,SNORD27
RNU28,SNORD28
RNU29,SNORD29
RNU2AF1,U2AF1
RNU2B,RNU2-2P
RNU2P1,RNU2-3P
RNU2P2,RNU2-4P
RNU2P3,RNU2-5P
RNU3,SNORD3A
RNU3-3,SNORD3C
RNU3-4,SNORD3D
RNU30,SNORD30
RNU31,SNORD31
RNU32,SNORD32A
RNU33,SNORD33
RNU34,SNORD34
RNU35,SNORD35A
RNU35A,SNORD35A
RNU35B,SNORD35B
RNU36A,SNORD36A
RNU36B,SNORD36B
RNU36C,SNORD36C
RNU37,SNORD37
RNU38A,SNORD38A
RNU38B,SNORD38B
RNU39,SNORD55
RNU3A1,SNORD3B-1
RNU3IP1,FBL
RNU3IP2,RRP9
RNU3P1,SNORD3P1
RNU3P2,SNORD3F
RNU3P3,SNORD3P3
RNU3P4,SNORD3P4
RNU4-1,RNU4-1
RNU4-10P,RNU4-10P
RNU4-11P,RNU4-11P
RNU4-12P,RNU4-12P
RNU4-13P,RNU4-13P
RNU4-14P,RNU4-14P
RNU4-15P,RNU4-15P
RNU4-16P,RNU4-16P
RNU4-17P,RNU4-17P
RNU4-18P,RNU4-18P
RNU4-1B,RNU4-2
RNU4-2,RNU4-2
RNU4-20P,RNU4-20P
RNU4-21P,RNU4-21P
RNU4-22P,RNU4-22P
RNU4-23P,RNU4-23P
RNU4-24P,RNU4-24P
RNU4-25P,RNU4-25P
RNU4-26P,RNU4-26P
RNU4-27P,RNU4-27P
RNU4-28P,RNU4-28P
RNU4-29P,RNU4-29P
RNU4-30P,RNU4-30P
RNU4-31P,RNU4-31P
RNU4-32P,RNU4-32P
RNU4-33P,RNU4-33P
RNU4-34P,RNU4-34P
RNU4-35P,RNU4-35P
RNU4-36P,RNU4-36P
RNU4-37P,RNU4-37P
RNU4-38P,RNU4-38P
RNU4-39P,RNU4-39P
RNU4-3P,RNU4-3P
RNU4-40P,RNU4-40P
RNU4-41P,RNU4-41P
RNU4-42P,RNU4-42P
RNU4-43P,RNU4-43P
RNU4-44P,RNU4-44P
RNU4-45P,RNU4-45P
RNU4-46P,RNU4-46P
RNU4-47P,RNU4-47P
RNU4-48P,RNU4-48P
RNU4-49P,RNU4-49P
RNU4-4P,RNU4-4P
RNU4-50P,RNU4-50P
RNU4-51P,RNU4-51P
RNU4-52P,RNU4-52P
RNU4-53P,RNU4-53P
RNU4-54P,RNU4-54P
RNU4-55P,RNU4-55P
RNU4-56P,RNU4-56P
RNU4-57P,RNU4-57P
RNU4-58P,RNU4-58P
RNU4-59P,RNU4-59P
RNU4-5P,RNU4-5P
RNU4-60P,RNU4-60P
RNU4-61P,RNU4-61P
RNU4-62P,RNU4-62P
RNU4-63P,RNU4-63P
RNU4-64P,RNU4-64P
RNU4-65P,RNU4-65P
RNU4-66P,RNU4-66P
RNU4-67P,RNU4-67P
RNU4-68P,RNU4-68P
RNU4-69P,RNU4-69P
RNU4-6P,RNU4-6P
RNU4-70P,RNU4-70P
RNU4-71P,RNU4-71P
RNU4-72P,RNU4-72P
RNU4-73P,RNU4-73P
RNU4-74P,RNU4-74P
RNU4-75P,RNU4-75P
RNU4-76P,RNU4-76P
RNU4-77P,RNU4-77P
RNU4-78P,RNU4-78P
RNU4-79P,RNU4-79P
RNU4-7P,RNU4-7P
RNU4-80P,RNU4-80P
RNU4-81P,RNU4-81P
RNU4-82P,RNU4-82P
RNU4-83P,RNU4-83P
RNU4-84P,RNU4-84P
RNU4-85P,RNU4-85P
RNU4-86P,RNU4-86P
RNU4-87P,RNU4-87P
RNU4-88P,RNU4-88P
RNU4-89P,RNU4-89P
RNU4-8P,RNU4-8P
RNU4-90P,RNU4-90P
RNU4-91P,RNU4-91P
RNU4-92P,RNU4-92P
RNU4-9P,RNU4-9P
RNU40,SNORD46
RNU41,SNORD41
RNU42A,SNORD42A
RNU42B,SNORD42B
RNU43,SNORD43
RNU44,SNORD44
RNU45A,SNORD45A
RNU45B,SNORD45B
RNU46,SNORD46
RNU47,SNORD47
RNU48,SNORD48
RNU49,SNORD49A
RNU4A,RNU4-1
RNU4ATAC,RNU4ATAC
RNU4ATAC1,RNU4ATAC
RNU4ATAC10P,RNU4ATAC10P
RNU4ATAC11P,RNU4ATAC11P
RNU4ATAC12P,RNU4ATAC12P
RNU4ATAC13P,RNU4ATAC13P
RNU4ATAC14P,RNU4ATAC14P
RNU4ATAC15P,RNU4ATAC15P
RNU4ATAC16P,RNU4ATAC16P
RNU4ATAC17P,RNU4ATAC17P
RNU4ATAC18P,RNU4ATAC18P
RNU4ATAC2P,RNU4ATAC2P
RNU4ATAC3P,RNU4ATAC3P
RNU4ATAC4P,RNU4ATAC4P
RNU4ATAC5P,RNU4ATAC5P
RNU4ATAC6P,RNU4ATAC6P
RNU4ATAC7P,RNU4ATAC7P
RNU4ATAC8P,RNU4ATAC8P
RNU4ATAC9P,RNU4ATAC9P
RNU4B1,RNU4-2
RNU4B2,RNU4-1
RNU4C,RNU4-2
RNU4P1,RNU4-7P
RNU4P2,RNU4-8P
RNU4P3,RNU4-3P
RNU4P4,RNU4-4P
RNU4P5,RNU4-5P
RNU4P6,RNU4-6P
RNU50,SNORD50A
RNU51,SNORD51
RNU52,SNORD52
RNU53,SNORD53
RNU54,SNORD54
RNU55,SNORD55
RNU56,SNORD56
RNU56B,SNORD56B
RNU57,SNORD57
RNU58A,SNORD58A
RNU58B,SNORD58B
RNU59,SNORD59A
RNU5A,RNU5A-1
RNU5A-1,RNU5A-1
RNU5A-2P,RNU5A-2P
RNU5A-3P,RNU5A-3P
RNU5A-4P,RNU5A-4P
RNU5A-5P,RNU5A-5P
RNU5A-6P,RNU5A-6P
RNU5A-7P,RNU5A-7P
